name,taxonomy_id,taxonomy_lvl,MS11669_minimizer_filtered.bracken_num,MS11669_minimizer_filtered.bracken_frac,MS11670_minimizer_filtered.bracken_num,MS11670_minimizer_filtered.bracken_frac,MS11673_minimizer_filtered.bracken_num,MS11673_minimizer_filtered.bracken_frac,MS11674_minimizer_filtered.bracken_num,MS11674_minimizer_filtered.bracken_frac,MS11675_minimizer_filtered.bracken_num,MS11675_minimizer_filtered.bracken_frac,MS11676_minimizer_filtered.bracken_num,MS11676_minimizer_filtered.bracken_frac,MS11677_minimizer_filtered.bracken_num,MS11677_minimizer_filtered.bracken_frac,MS11678_minimizer_filtered.bracken_num,MS11678_minimizer_filtered.bracken_frac,MS11679_minimizer_filtered.bracken_num,MS11679_minimizer_filtered.bracken_frac,MS11683_minimizer_filtered.bracken_num,MS11683_minimizer_filtered.bracken_frac,MS11684_minimizer_filtered.bracken_num,MS11684_minimizer_filtered.bracken_frac,MS11686_minimizer_filtered.bracken_num,MS11686_minimizer_filtered.bracken_frac,MS11770_minimizer_filtered.bracken_num,MS11770_minimizer_filtered.bracken_frac,MS11771_minimizer_filtered.bracken_num,MS11771_minimizer_filtered.bracken_frac,MS11774_minimizer_filtered.bracken_num,MS11774_minimizer_filtered.bracken_frac,MS11775_minimizer_filtered.bracken_num,MS11775_minimizer_filtered.bracken_frac
Acinetobacter haemolyticus,29430,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,93,0.00003,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,206,0.00006,0,0.00000,0,0.00000
Streptomyces sp. AM 4-1-1,3028710,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,93,0.00003,0,0.00000,68,0.00010,132,0.00011,0,0.00000,0,0.00000,25,0.00002,0,0.00000,0,0.00000,0,0.00000,920,0.00055,0,0.00000
Flavobacterium humidisoli,2937442,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,93,0.00003,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,142,0.00004,0,0.00000,211,0.00009
Enterobacter cloacae,550,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,92,0.00003,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000
Enterobacter roggenkampii,1812935,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,91,0.00003,57,0.00006,0,0.00000,0,0.00000,0,0.00000,0,0.00000,38,0.00003,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000
Paracoccus sp. MC1862,2760307,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,91,0.00003,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000
Flintibacter sp. KGMB00164,2610895,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,91,0.00003,16,0.00002,50,0.00007,41,0.00003,12,0.00001,20,0.00002,44,0.00004,42,0.00005,20,0.00003,0,0.00000,34,0.00002,211,0.00009
Psychrobacillus sp. FSL H8-0483,2921389,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,91,0.00003,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,17,0.00001,0,0.00000,0,0.00000,33,0.00001,0,0.00000,63,0.00003
Microbacterium sp. M28,2962064,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,91,0.00003,0,0.00000,0,0.00000,0,0.00000,37,0.00002,46,0.00004,0,0.00000,0,0.00000,21,0.00003,72,0.00002,0,0.00000,60,0.00003
Leptotrichia sp. oral taxon 221,712362,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,91,0.00003,151,0.00015,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,87,0.00004
Buttiauxella agrestis,82977,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,90,0.00003,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,25,0.00001,0,0.00000,0,0.00000
Psychrobacter sp. LV10R520-6,1415574,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,90,0.00003,27,0.00003,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,35,0.00001
Sporosarcina sp. Te-1,2818390,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,90,0.00003,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,36,0.00001,0,0.00000,0,0.00000
Prevotella intermedia,28131,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,90,0.00003,0,0.00000,0,0.00000,135,0.00011,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,16,0.00001
Pseudomonas sp. SCA2728.1_7,2825975,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,88,0.00003,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,313,0.00009,0,0.00000,0,0.00000
Acinetobacter ursingii,108980,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,88,0.00003,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,261,0.00008,0,0.00000,0,0.00000
Akkermansia muciniphila,239935,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,88,0.00003,21,0.00002,0,0.00000,26,0.00002,0,0.00000,0,0.00000,35,0.00003,30,0.00004,0,0.00000,0,0.00000,51,0.00003,219,0.00009
Blautia hydrogenotrophica,53443,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,87,0.00003,29,0.00003,0,0.00000,0,0.00000,36,0.00002,30,0.00002,64,0.00005,80,0.00010,0,0.00000,0,0.00000,19,0.00001,160,0.00007
Pseudomonas sp. CYM-20-01,2870750,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,86,0.00003,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,90,0.00003,0,0.00000,0,0.00000
Megamonas funiformis,437897,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,86,0.00003,44,0.00004,0,0.00000,82,0.00007,0,0.00000,0,0.00000,22,0.00002,24,0.00003,0,0.00000,0,0.00000,56,0.00003,57,0.00002
Flavobacterium channae,2897181,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,86,0.00003,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,46,0.00001,0,0.00000,1598,0.00068
Polaribacter pacificus,1775173,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,86,0.00003,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000
Georgenia wutianyii,2585135,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,85,0.00003,0,0.00000,0,0.00000,0,0.00000,44,0.00003,52,0.00004,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000
Mycolicibacterium helvum,1534349,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,85,0.00003,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000
Chryseobacterium scophthalmum,59733,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,85,0.00003,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,107,0.00015,2116,0.00064,0,0.00000,0,0.00000
Streptococcus koreensis,2382163,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,84,0.00002,0,0.00000,0,0.00000,263,0.00021,0,0.00000,0,0.00000,0,0.00000,163,0.00020,0,0.00000,344,0.00010,0,0.00000,557,0.00024
Streptomyces sp. NBC_01257,2903799,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,84,0.00002,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000
Parolsenella catena,2003188,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,84,0.00002,0,0.00000,0,0.00000,157,0.00013,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,494,0.00021
Nitrosopumilus zosterae,718286,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,84,0.00002,0,0.00000,50,0.00007,52,0.00004,0,0.00000,0,0.00000,0,0.00000,63,0.00008,0,0.00000,0,0.00000,0,0.00000,0,0.00000
Solibacillus sp. FSL H8-0523,2954511,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,83,0.00002,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,193,0.00027,0,0.00000,0,0.00000,0,0.00000
Flavobacterium ginsenosidimutans,687844,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,83,0.00002,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,376,0.00011,0,0.00000,0,0.00000
Pseudomonas sp. GCEP-101,2974552,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,82,0.00002,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000
Lysinibacillus irui,2998077,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,82,0.00002,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000
Microbacterium chocolatum,84292,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,82,0.00002,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,107,0.00009,0,0.00000,0,0.00000,0,0.00000,0,0.00000,130,0.00006
Streptomyces virginiae,1961,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,81,0.00002,0,0.00000,89,0.00013,98,0.00008,0,0.00000,91,0.00007,0,0.00000,0,0.00000,0,0.00000,0,0.00000,383,0.00023,0,0.00000
Subdoligranulum variabile,214851,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,80,0.00002,46,0.00005,0,0.00000,39,0.00003,0,0.00000,0,0.00000,52,0.00004,46,0.00006,21,0.00003,0,0.00000,42,0.00002,106,0.00005
Paenibacillus sp. FSL K6-3182,2921495,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,80,0.00002,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000
Cellulomonas sp. ES6,3039384,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,80,0.00002,0,0.00000,56,0.00008,0,0.00000,272,0.00017,142,0.00011,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000
Neobacillus sp. OS1-32,3070682,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,79,0.00002,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000
Agromyces sp. G08B096,3156399,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,79,0.00002,0,0.00000,0,0.00000,65,0.00005,54,0.00003,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,58,0.00003,0,0.00000
Pseudomonas sp. MTM4,2705472,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,78,0.00002,0,0.00000,0,0.00000,0,0.00000,3558,0.00217,1264,0.00099,0,0.00000,0,0.00000,0,0.00000,246,0.00007,107,0.00006,0,0.00000
Acinetobacter wuhouensis,1879050,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,78,0.00002,23,0.00002,0,0.00000,48,0.00004,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,236,0.00007,0,0.00000,0,0.00000
Longicatena caecimuris,1796635,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,78,0.00002,51,0.00005,0,0.00000,49,0.00004,0,0.00000,0,0.00000,36,0.00003,0,0.00000,41,0.00006,0,0.00000,76,0.00005,298,0.00013
Shewanella sp. ANA-3,94122,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,77,0.00002,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,176,0.00008
Shewanella oneidensis,70863,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,77,0.00002,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,52,0.00002
Bradyrhizobium quebecense,2748629,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,77,0.00002,0,0.00000,97,0.00014,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,80,0.00005,0,0.00000
Sporosarcina ureilytica,298596,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,77,0.00002,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,27,0.00001,0,0.00000,0,0.00000
Microbacterium sp. H1-D42,2925844,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,77,0.00002,0,0.00000,0,0.00000,81,0.00007,38,0.00002,0,0.00000,1754,0.00149,0,0.00000,32,0.00004,63,0.00002,0,0.00000,77,0.00003
Allocoprobacillus halotolerans,2944914,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,76,0.00002,26,0.00003,0,0.00000,27,0.00002,18,0.00001,0,0.00000,20,0.00002,15,0.00002,0,0.00000,0,0.00000,42,0.00002,274,0.00012
Cellulomonas sp. S1-8,2904790,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,76,0.00002,0,0.00000,0,0.00000,0,0.00000,119,0.00007,135,0.00011,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000
Mycolicibacterium hassiacum,46351,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,76,0.00002,0,0.00000,0,0.00000,0,0.00000,0,0.00000,44,0.00003,0,0.00000,0,0.00000,0,0.00000,0,0.00000,64,0.00004,0,0.00000
Nonomuraea sp. NBC_01738,2976003,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,76,0.00002,100,0.00010,163,0.00023,609,0.00050,455,0.00028,220,0.00017,416,0.00035,195,0.00024,0,0.00000,105,0.00003,2731,0.00163,0,0.00000
Chryseobacterium sp.,1871047,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,76,0.00002,64,0.00006,0,0.00000,51,0.00004,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,252,0.00011
Moraxella osloensis,34062,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,75,0.00002,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000
Paenisporosarcina sp. FSL H8-0542,2921401,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,75,0.00002,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,49,0.00001,0,0.00000,0,0.00000
Paenibacillus sp. FSL R10-2734,2954691,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,75,0.00002,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000
Rathayibacter sp. VKM Ac-2760,2609253,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,75,0.00002,0,0.00000,73,0.00010,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000
Cellulomonas flavigena,1711,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,75,0.00002,0,0.00000,52,0.00007,0,0.00000,133,0.00008,86,0.00007,0,0.00000,0,0.00000,0,0.00000,0,0.00000,39,0.00002,0,0.00000
Streptomyces sp. NBC_01335,2903828,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,75,0.00002,0,0.00000,0,0.00000,0,0.00000,0,0.00000,40,0.00003,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000
Microbacterium aurum,36805,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,74,0.00002,0,0.00000,0,0.00000,0,0.00000,42,0.00003,0,0.00000,0,0.00000,0,0.00000,0,0.00000,41,0.00001,0,0.00000,0,0.00000
Burkholderia perseverans,2615214,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,73,0.00002,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000
Microbacterium sp. LWO14-1.2,3135263,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,73,0.00002,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,85,0.00003,0,0.00000,88,0.00004
Chryseobacterium sp. 3008163,2478663,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,73,0.00002,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,193,0.00006,0,0.00000,64,0.00003
Tunturibacter gelidoferens,3069689,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,73,0.00002,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,44,0.00006,0,0.00000,38,0.00002,0,0.00000
Phascolarctobacterium faecium,33025,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,72,0.00002,69,0.00007,0,0.00000,0,0.00000,106,0.00006,91,0.00007,44,0.00004,87,0.00011,0,0.00000,0,0.00000,28,0.00002,339,0.00014
Flavobacterium sp.,239,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,72,0.00002,15,0.00002,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,1290,0.00055
Streptococcus vestibularis,1343,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,71,0.00002,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,436,0.00053,0,0.00000,157,0.00005,0,0.00000,505,0.00022
Dolosigranulum pigrum,29394,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,71,0.00002,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000
Bacteroides zhangwenhongii,2650157,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,71,0.00002,189,0.00019,194,0.00028,299,0.00024,46,0.00003,87,0.00007,106,0.00009,288,0.00035,70,0.00010,0,0.00000,442,0.00026,3652,0.00156
Lachnoclostridium phocaeense,1871021,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,70,0.00002,26,0.00003,0,0.00000,35,0.00003,0,0.00000,36,0.00003,18,0.00002,41,0.00005,0,0.00000,0,0.00000,52,0.00003,252,0.00011
Planococcus versutus,1302659,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,70,0.00002,64,0.00006,0,0.00000,68,0.00006,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,63,0.00002,0,0.00000,73,0.00003
Microbacterium proteolyticum,1572644,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,70,0.00002,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000
Shewanella polaris,2588449,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,69,0.00002,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000
Yersinia aleksiciae,263819,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,68,0.00002,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000
Streptococcus anginosus,1328,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,68,0.00002,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,266,0.00032,0,0.00000,508,0.00015,0,0.00000,185,0.00008
Cellulomonas taurus,2729175,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,68,0.00002,0,0.00000,0,0.00000,0,0.00000,84,0.00005,47,0.00004,0,0.00000,0,0.00000,0,0.00000,0,0.00000,40,0.00002,0,0.00000
Novisyntrophococcus fermenticellae,2068655,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,67,0.00002,79,0.00008,0,0.00000,27,0.00002,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,56,0.00003,341,0.00015
Sporosarcina pasteurii,1474,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,67,0.00002,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,32,0.00001,0,0.00000,0,0.00000
Flavobacterium ovatum,1928857,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,67,0.00002,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,36,0.00001,0,0.00000,141,0.00006
Solibaculum mannosilyticum,2780922,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,66,0.00002,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,41,0.00005,0,0.00000,0,0.00000,121,0.00007,669,0.00029
Microbacterium pygmaeum,370764,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,66,0.00002,0,0.00000,0,0.00000,0,0.00000,0,0.00000,26,0.00002,0,0.00000,0,0.00000,0,0.00000,23,0.00001,33,0.00002,27,0.00001
Arthrobacter sp. NicSoilB4,2830997,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,66,0.00002,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000
Yersinia rochesterensis,1604335,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,65,0.00002,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000
Listeria innocua,1642,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,65,0.00002,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,20,0.00001
Microbacterium lemovicicum,1072463,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,64,0.00002,59,0.00006,0,0.00000,40,0.00003,0,0.00000,0,0.00000,28,0.00002,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000
Streptomyces pratensis,1169025,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,64,0.00002,0,0.00000,0,0.00000,43,0.00003,0,0.00000,0,0.00000,0,0.00000,0,0.00000,17,0.00002,0,0.00000,41,0.00002,0,0.00000
Flavobacterium sp. N2038,2986829,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,64,0.00002,19,0.00002,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,198,0.00027,239,0.00007,0,0.00000,75,0.00003
Persicobacter psychrovividus,387638,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,64,0.00002,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000
Massilistercora timonensis,2086584,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,63,0.00002,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,61,0.00005,0,0.00000,0,0.00000,0,0.00000,101,0.00006,193,0.00008
Bacillus sp. S3,486398,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,63,0.00002,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000
Macrococcus armenti,2875764,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,63,0.00002,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000
Streptomyces sp. SirexAA-E,862751,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,63,0.00002,0,0.00000,89,0.00013,40,0.00003,0,0.00000,0,0.00000,31,0.00003,0,0.00000,0,0.00000,0,0.00000,158,0.00009,0,0.00000
Streptococcus australis,113107,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,62,0.00002,0,0.00000,0,0.00000,233,0.00019,0,0.00000,0,0.00000,0,0.00000,262,0.00032,0,0.00000,356,0.00011,0,0.00000,419,0.00018
Bacillus pumilus,1408,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,62,0.00002,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000
Microbacterium azadirachtae,582680,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,62,0.00002,0,0.00000,0,0.00000,0,0.00000,0,0.00000,48,0.00004,0,0.00000,0,0.00000,0,0.00000,61,0.00002,0,0.00000,0,0.00000
Mycobacterium conspicuum,44010,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,62,0.00002,0,0.00000,0,0.00000,0,0.00000,0,0.00000,36,0.00003,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000
Bacteroides zoogleoformans,28119,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,62,0.00002,24,0.00002,23,0.00003,79,0.00006,14,0.00001,23,0.00002,37,0.00003,63,0.00008,0,0.00000,0,0.00000,17,0.00001,57,0.00002
Chryseobacterium manosquense,2754694,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,62,0.00002,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,110,0.00005
Pseudomonas marginalis,298,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,61,0.00002,0,0.00000,0,0.00000,95,0.00008,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,377,0.00011,0,0.00000,0,0.00000
Acinetobacter lanii,2715163,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,61,0.00002,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,0,0.00000,102,0.00003,0,0.00000,0,0.00000
Anaerotruncus colihominis,169435,S,0,0.00000,0,0.00000,0,0.00000,0,0.00000,61,0.00002,25,0.00003,0,0.00000,61,0.00005,50,0.00003,27,0.00002,44,0.00004,62,0.00008,0,0.00000,0,0.00000,30,0.00002,74,0.00003
